1 1 1 3353.051233 33386248 0.497849
2 1 1 1996.548625 33386248 0.836099
2 2 1 1455.727573 33386248 1.146720
2 2 2 454.267053 33386248 3.674738
3 2 2 309.783630 33386248 5.388640
4 2 2 255.130309 33386248 6.542980
4 3 2 265.720859 33386248 6.282203
4 3 3 159.311514 33386248 10.478291
5 3 3 165.802845 33386248 10.068056
