2 2 1 8021.544130 310288733 1.934096
2 2 2 6879.348869 310288733 2.255219
3 2 2 3161.650704 310288733 4.907069
4 2 2 2210.420107 310288733 7.018773
4 3 2 2729.388605 310288733 5.684217
4 3 3 2139.891303 310288733 7.250105
5 3 3 1593.940887 310288733 9.733383
6 3 3 1258.951383 310288733 12.323301
