1 1 1 175.623873 1061208 12.085009
2 1 1 109.565224 1061208 19.371256
2 2 1 79.404449 1061208 26.729182
2 2 2 84.561093 1061208 25.099203
3 2 2 88.871150 1061208 23.881946
